tweet_id,user_id,user_pseudo,user_name,date_and_time,content,nb_replies,nb_retweets,nb_jaime
1102147527527333890,4251688065,JackieChanFran1,Jackie Chan fan account,02:03 - 3 mars 2019,Jackie Chan joins the cast of the Chinese film Climbers (a film about the rise of everest.  #Everest #Jackiechan #Climbers #joins #casting #cast #MedHondo #CONCOURS #shrek #KhloeKardashian #ShadesOfSaaho2 #SHALLOWBUCKS #NBAonABC #OWL2019 #TheVoiceUK ,0,8,1
1102147380919615488,119898641,peter_donegan,Peter Donegan,02:03 - 3 mars 2019,Thanks everyone for your great wishes after last night @thevoiceuk battles. I am gutted to have left the show but have had a fantastic ride. Your support means the world to me. Thanks @RealSirTomJones you are awesome. #SundayMorning #peterdonegan #thevoiceuk,6,2,5
1102146596328927232,2428463190,janecdevonshire,Jane Devonshire,02:00 - 3 mars 2019,Oh my a singing masterclass  @RealSirTomJones @IAMJHUD #TheVoiceUK ,0,0,8
1102141464379838464,1089472727562547201,BrooksSanj,Sanj Brooks,01:39 - 3 mars 2019,This is why #TheVoiceUK is so amazing now. Stunning 'battle' between #Jhud and #Tomjones,0,1,1
1102131498994540550,4795732096,thevoiceuk,The Voice UK,01:00 - 3 mars 2019,It's Sunday. @RealSirTomJones is fist pumping. What more do you want? #TheVoiceUK ,8,8,1
1102300688665722881,1034431448286146560,DF93201,@DF9320 In a former life but Red Carded 🔴,12:12 - 3 mars 2019,Watching the #TheVoiceUK from lastnight on catch up & #teamhudd has more cups on show than @LFC will have come the end of the season... #EVELIV ,0,0,2
1102293964332429314,88795884,Keroffin,---𝕀𝕒𝕚𝕟---,11:45 - 3 mars 2019,"When someone asks if I fancy getting a takeaway, like I'm ever gonna say ""no""?  #TheVoiceUK #TheVoice",0,0,3
1102262607786975232,1067350237868670976,carryonsmiling,Carryonsmiling,09:40 - 3 mars 2019,"OMG just watched @thevoiceuk WHAT an amazing episode. I am exhausted from the intensity, emotions and talent. All battles were epic and how great were @RealSirTomJones and @IAMJHUD. #difficultchoices https://twitter.com/carryonsmiling/status/1102261762848624641/photo/1pic.twitter.com/M15chcWVWL  #TheVoiceUK ",0,0,1
1102200718700826624,400742346,EleriSion,Eleri Siôn,05:35 - 3 mars 2019,Llongyfarchiade mawr @Bethzienna ! Beth’s done it and though to #TeamTom @RealSirTomJones on #TheVoiceUK Live finals here we come x ,0,4,8
1102198762183770112,1974516847,i_drive_the_bus,The Driver,05:27 - 3 mars 2019,Love her confidence coming out singing in just a leather jacket ... fit as a butcher's dog though #TheVoiceUK,0,0,1
1102167664255033345,1637646151,DanJBrownMUFC,Dan Brown,03:23 - 3 mars 2019,"Just seen #TheVoiceUK from last night, my favourite battles were Khadija vs Emmanuel (like them both but I think they really lost a star in Khadija) and Gisela vs Bukky (my overused line of “can’t they form a duo?” came out).",0,0,1
1102162253133086720,333857911,djSJBirds,SJ Birds,03:02 - 3 mars 2019,"What a guy Peter is, he will be a success! Join me on @RedroadFM from 12pm to hear one of his tracks from the EP #Superman. If you missed the 1 hr special with Peter you can listen here http://mixcloud.com/sj-birds  includes 2 live tracks! #countrymusic #ukcountry #TheVoiceUK ",0,0,1
1102160339083427841,36469183,Mel_ninetythree,Melissa,02:54 - 3 mars 2019,"Must be feeling emotional today, catching up on The Voice and started crying at the last performance, when Peter said to Tom it was a dream come true to sing his Dads song with him  #thevoiceuk",0,0,2
1102112162888196097,121508903,TweetsCamy,Katie-Mai Camy,23:43 - 2 mars 2019,Wow wow wow! This is the battle of the night! @IAMJHUD Saaaaang! Sorry @RealSirTomJones it was close though! Loving seeing the coaches singing off the cuff this series great addition to #TheVoiceUK ,0,0,1
1102103539357224960,184833829,motherprince,jane prince,23:08 - 2 mars 2019,"Our music student, Callum Butterworth @CalderdaleCol is on team #thevoiceuk #Loveourcolleges #Aoc #tesfe #fenews #hollylynch5 #claderdalecouncil absolutely fantastic!",0,0,1
1102091405424558080,1077386949567094785,BukkyOronti,Bukky Oronti,22:20 - 2 mars 2019,OMG GUYSSS WHATTT! I can’t believe that im through to the knockouts! Thanks for all the support guys! Next up.. knockouts!! #thevoice #teamjhud #thevoiceuk thank you @IAMJHUD for believing in me @thevoiceuk,3,9,2
